,6_1,6_2,6_3,6_4,7_1,7_2,7_3,7_4,8_1,8_2,8_3,8_4,9_1,9_2,9_3,9_4,10_1,10_2,10_3,10_4,11_1,11_2,11_3,11_4,12_1,12_2,12_3,12_4,13_1,13_2,13_3,13_4,14_1,14_2,14_3,14_4,15_1,15_2,15_3,15_4,16_1,16_2,16_3,16_4,17_1,17_2,17_3,17_4,18_1,18_2,18_3,18_4,19_1,19_2,19_3,19_4,20_1,20_2,20_3,20_4,21_1,21_2,21_3,21_4,22_1,22_2,22_3,22_4,23_1,23_2,23_3,23_4,24_1,24_2,24_3,24_4,25_1,25_2,25_3,25_4,26_1,26_2,26_3,26_4,27_1,27_2,27_3,27_4,28_1,28_2,28_3,28_4
0,0.32300019347035946,0.2228214502845074,0.7102017271467327,1.0384553661468343,1.556265820902064,1.1534700102354278,0.8078190020946729,0.37155825849235935,2.3955528462753293,2.8149970168657448,2.5170624228612737,2.600099158917713,0.534435664126276,2.2007066375120594,1.9667778948935948,0.930746708725705,2.472008044718772,2.8827486248113723,0.3561283012398071,0.6351594830803357,0.5003345441727665,1.1269754587679093,0.1553065750561411,0.8839979597125299,2.311309504389849,0.2590382456004721,1.937330972597568,2.584319155663227,0.4134279782018517,1.2609662641507198,1.921090956390407,2.129050123415328,1.0425982623098522,2.486071249054454,2.4806955403630484,2.3272836039856544,2.7500421559903843,1.6815766434692099,0.7398807203459788,2.107969737090515,2.1175181194297057,1.4174639766857458,0.3027150553660065,2.606090427646983,1.5188915269286367,1.082312520811339,1.2311644287604344,0.8288563848919821,0.7223810500575848,1.6797626338302891,2.777152461543925,0.3200607627500636,1.4454013243284392,1.3112892390925672,1.460614470530624,2.6138290064169123,1.8324543932043067,1.352962673155205,1.478695170033922,2.167888823952401,0.9807859960959088,1.6914177547866505,0.6739233361591048,1.1647170262579605,2.9239245905216227,1.2288019633002485,2.978780483007873,1.2034287697411856,2.2682791718308986,1.733923533103343,1.9222419047278816,2.8694838630197483,0.7927699657858219,2.367476830469843,1.6212715029882796,1.4072578987331852,1.7359107210613258,2.7097544357130743,2.8151183849201318,0.0914315180470192,2.2535046900230227,2.779015616966793,0.5179125773079077,2.436335635678415,0.8026888572352606,2.247742603804787,0.7432836586039151,2.8165984936415933,0.45068853773392,0.07978458316525605,1.423545273189587,1.85597949116136
1,0.1371623799235615,2.7411580565310354,2.671273595182151,1.0808223543253803,1.7097351519830677,1.2495057595343302,0.9824549911101228,1.8810306996016544,2.5606688928350323,2.952021325749828,0.6060369654762952,2.5970758359627206,2.8307188423536807,2.929869983791085,2.3385971070645777,0.4021311049470537,2.7078451582895333,2.5929216405413285,0.9334184165517874,1.0728657074176309,2.010949181015455,1.5268703424924226,1.04410592837578,0.7647935956382168,2.127912137937522,2.5016496227486176,2.699424083366646,2.2810672911511736,0.8022492766907714,2.6614873144841544,2.008397725145964,0.7989605329384449,1.6423162809844336,0.5656038019497537,0.09417793799696984,2.7010227184946887,0.2587713810191723,0.3390917193162033,0.6114723191964986,2.4999804627143454,0.5507750839676866,2.8782228298115133,0.26682454137801137,0.3557323231849417,2.11973747523615,1.2192283140624625,1.6846564545971814,1.0454998505503856,2.3267703358070104,2.126432776914182,1.0456009515289884,2.142723536734405,0.6128224652568722,2.456667496721029,2.3065325510152275,0.9545253389339452,0.6851252877777086,2.294806856374912,1.7426587622503664,0.05976271228293072,0.7600164138558341,2.458807083343441,1.3544847003796432,0.6570258832935444,0.3485743724879191,1.7110467333028885,1.843793056831836,0.9333979421928444,0.9077229923214176,1.913097241062424,2.6212950331086127,1.6844699292361356,0.9981291618869328,0.46441041285712303,0.5631684305796879,2.149627846039407,0.3818805707850993,0.7194759095080727,2.566652825864164,0.6308324352856325,1.5353975851086097,1.39606352952205,1.1828423198945788,0.11964614111439775,1.7603486317536476,1.7618530411132172,1.0662496118153597,1.2394706092939916,1.174025940362526,0.5167469988704249,2.847008111478694,0.1818689605445364
2,1.2436007751478348,0.19208532039333226,1.417178324202256,1.7280864342887612,2.3626411056797414,1.0848706003102044,1.9900740875175424,0.9935994136419228,1.542859870552415,2.5535382025344946,1.960433146501542,2.649371409687616,2.230042108382746,0.1426885571871923,2.7246087735907603,0.6134625147849604,1.7043007157364438,0.0651917877501903,0.7898200321685709,0.8113217179556311,0.2427438970039613,2.1705987144758847,1.2293371669256308,1.9083765349543853,2.9661341746385324,2.464847926175284,1.1123815473590395,2.3746711061142385,1.6166868182498138,1.9730149397290704,0.37964235441557626,2.4435622700990725,2.880771795913054,1.8266628883149856,2.060987568320255,2.720741611836618,2.4770616690702125,2.863868666457364,1.3457738669482997,2.9668323981676896,0.746105249723967,0.2800452033663132,0.5962062061423969,1.2817666627171307,2.9415610626111905,2.1289939833767555,2.8299684297870082,1.4389976426200084,2.5761883221565984,2.7521693482419725,2.978380495283504,0.786502391957576,2.5971061125758306,0.12609641766302704,2.370302551279884,2.721017506464108,1.5242213939171068,1.5795644569486509,1.7400666284399582,1.2789171687442162,0.14630593446154005,1.0463527983160903,2.3463945775326,2.173585328963465,2.8816345197708486,0.45400530475322,0.4692148518421171,0.11423754146202347,0.7757650603205372,0.2574911514819593,2.7578488666359244,0.4145573711619968,1.155336924210269,2.8649519090420816,0.8007794365216129,0.32923469997777755,0.2604990783207217,0.5957028127401961,1.2780988148548924,0.7234736876977312,0.5885845232016662,1.0012453321228951,2.7804193430642634,2.69740989176328,0.4096939449767893,1.6601766974132528,2.035554268748991,1.5455427312187004,0.3939652540608579,1.8349793133982808,2.2497863571800862,1.9522623252004527
3,2.1871074123396164,1.014405827017351,2.8581681134457995,2.4860529958249336,0.11627599017262592,2.264118420439313,1.2328585650190949,1.6920954163890063,2.254048482678046,2.166732230535936,1.1236035540487048,2.7810382651184495,1.2525960050284266,2.011786152505242,1.2478893453787014,0.8417551564269014,2.14728172342374,0.5870137881397922,2.325190950285756,0.8826610356447367,1.4744105003613852,0.10259970349408354,2.7675674574514475,2.3156826618610085,2.9858604783429126,2.0689012888184317,2.6885424511296785,1.5374192682015866,1.0616171704784687,1.34467316036258,1.3651905507117836,2.493060290119677,2.677407824452755,1.7250024344949615,1.3844691669232234,1.8438733530863205,2.8755121605586034,1.4841216809937388,1.771559618373133,1.2096057084941951,2.4249245640795705,2.1467619850678825,2.2943758048122733,0.27837999358568044,2.381287163592876,1.3241038803199745,2.1288573960782866,2.09549650975234,1.6919957949671494,0.4062880200258019,1.0425950545069336,2.5850921963979934,2.2818279215659087,0.844268620589431,2.9291040752281137,2.331241732339357,1.0006294563216032,1.1452058625437456,1.5183638328784728,2.951421022405701,2.4882806873264505,1.0841592827702389,1.2524416380867316,1.0396616778251375,0.9596828311515908,0.3091858880189016,2.1323221697162698,1.8225252921097863,1.066720869861134,1.7229654339484175,0.9312844124026723,0.0217397208766138,2.4334862994407986,2.3080300031359533,0.4805318670647687,2.158289904704488,2.845124793366053,2.1555484716196256,0.547699416132823,1.7397875785422523,0.596567338638028,0.6380187535984122,0.5510344446345079,0.16717196090525455,0.9131779177607828,1.949608485751831,0.4840320516953325,0.15725349287221613,2.8460687667066105,1.2211328635380148,0.8666340315581949,0.1375299868985278
4,2.7210133583030527,2.737014026377476,2.527351268930344,2.952815490218107,1.468118723703935,1.469490184472222,2.7042514501853185,2.6499006798345066,1.5023933552582422,2.18649694933354,2.8112860807986007,2.6864504009835226,1.8143513312545003,0.2828739422084443,2.9706747208272244,1.6817315356795002,2.3317942324038206,1.3906944614596564,0.4975504566610105,0.8048846358005216,0.24706293686714803,2.19927750578595,1.6675255217137996,2.0500793048617187,0.3247328215374874,2.443602127625165,0.3725760855751815,2.535301145998559,2.6403624994292647,1.0555494583477285,0.16847936609905426,1.143515699893234,2.662558273757877,0.002976972244742693,1.1561205778952657,0.08492150121923969,1.8979584054628829,1.2091354938640386,1.6255016482596698,0.476595195378715,1.19792436073308,0.7026614504190438,0.7390926794890255,1.3120743953459588,2.6239835010675003,1.3132367817355184,2.832513584917044,1.9760097734173263,2.731102210639916,1.866275759337069,1.3071603701862111,2.4241919482013308,2.087722388000742,0.05975315363955758,2.406174996659127,2.4182952448511283,0.6949307446272798,2.181526079002221,1.5735472903912295,2.0829299739996885,0.8655715006789129,2.0559227362511683,1.7567453042215693,1.5479173796047645,2.8259793985348685,0.950876628548231,2.6355207749910887,0.9191919899394324,0.6773170041805919,0.2882191338141257,0.3240390655473846,1.7171283318959718,0.8143994767171532,2.6015851650862896,2.7869437187413455,0.39314080849190897,0.2067474567683013,1.842842488635867,1.7611398715131037,1.6040321009375238,0.918425349824016,0.33683072442670803,2.303985002793892,2.5964450672353903,1.0032107695970731,2.0960187164727007,1.5305976117077735,0.3214984830420323,2.0566862393030343,0.8878380141746722,0.8893246417920052,0.5867086776675136
5,2.020651820592231,0.6871954023248521,2.716416205752533,2.164296219216235,2.286227416307644,2.1696511914797667,1.2307678755418865,0.01847266517628443,1.3520586976619322,1.2812038063738311,0.2624622430395739,1.9469781281212089,2.5363048315088905,2.439871188510105,1.7819114660444562,1.1513133490092322,0.482889476287884,2.9345406854016707,1.6710709511589046,0.8331157138688903,1.3237131445679968,2.882544495961564,1.7089812161814717,2.3098002202829417,0.1531078368623292,1.0902759084152225,1.2232622047587731,1.9310374709304567,0.8120110458795968,1.2806831861757306,2.346968277968055,1.7823275418148976,1.8305878305260632,0.3319967981565457,1.0608646042700594,2.7489291137521628,2.006100135618865,1.2190893854271296,1.5633089190651923,1.9847328884698483,0.2138331575154857,0.2078541393265133,1.3833125485560258,0.5372852374105905,1.6456934310058302,1.463707640042524,0.3762454265854058,1.6244940234199508,2.6038406189641226,1.4792874977984245,1.7997003160435159,1.6535612941223534,1.2038242027377586,0.998572854322384,0.3657897814661413,2.5044528750989694,1.3563133367644538,0.1478424622546035,2.7730599670449845,1.5765736964008668,0.12713694340207016,1.9588274069391889,2.5734437293900068,2.506146931592533,2.1363300697823067,0.3290765625784835,0.3657186189092201,2.0815726754512194,1.2005871838228357,2.018953097575632,2.068323376872616,1.9244811781951128,1.199540045302319,2.128235660218196,2.186924513182668,0.7711011170140383,2.9311639443210296,0.3562660844168725,0.36368831624526254,0.7336749037366893,0.3934494815532818,2.240405997242104,0.334156500542209,1.379286780916014,0.6104677180880435,1.9974834433663704,0.18254973208722824,1.1645049964948924,0.5130000979013781,1.111181784511269,1.7868868714811097,1.4396737479340302
6,2.793974445083237,2.8475726426796446,0.0761831615247881,1.3235422895370386,1.587170244280014,0.3686198423411229,2.511004301125313,2.3867657364428725,2.3481881431456784,0.8457943402079314,2.756769579225004,1.3166815164269945,0.9206234717856144,1.3965291865738036,1.073748572270368,1.4987487672176902,1.329835619941723,1.3860949417613684,1.8332690774446905,1.7947659551844561,0.8800103918809324,1.4819272484260178,1.9814611729689056,1.7594560089611333,0.09695348970305684,0.3178662106197825,2.9558183820858503,2.2556074801572725,2.46174169517193,0.7194814868449957,2.9710911767778594,0.7062857173970535,1.860896100268864,1.921486952915636,2.0312940512271203,0.8473579295229895,0.36384096116607423,2.265639960471489,0.7242780544714921,0.4177162219344174,1.8016778073202555,0.10955706831864698,1.0617387589057516,2.2301267732485046,2.830098464300293,0.6748130813623959,1.173872326061265,1.999208769070057,0.5958369140196813,1.310441725639377,0.07634334617793193,0.24332145533938104,1.8473866386065003,1.3719062065190195,0.7451038373344444,2.084731080500573,0.9302691273410788,2.2255476969507253,1.8026274455878968,1.4759771123129881,1.1694981109641995,1.2091411217426604,0.22797200596720835,1.1369083602214785,0.549596351757839,1.701413457692306,2.4199311039951734,1.0222674058566403,2.9706328131499355,1.904908631804266,0.4725403889629507,0.4847118329754228,0.27087561608900945,1.6469442935064598,2.3862567516391064,2.601336387332005,2.626778636664324,2.1700923958251703,0.03156854871465942,1.6517548499328236,2.8357841770560843,1.0882129274632255,2.409707944316732,1.6874799948572956,0.7800658797459935,0.8341283664579886,1.2517618402683666,0.3363332844983994,0.4215396815912609,2.5522634601024565,1.6948288346575349,1.06021607960181
7,0.7202274466427462,0.5418681109029643,0.2657973113257468,2.691491244139387,1.18034598693866,2.578204657366268,1.8697362597952225,2.6404468379942223,1.2416168844083402,2.0657330611039675,2.2833932140207667,1.4770801664372843,0.7681075586776721,0.8911547547661589,2.6817133737284484,1.7202812833518513,0.8527718098010971,2.988010797057097,0.9477977649102364,0.8734482346641855,0.9503019880802548,0.4954980657821821,0.969820006082574,1.8940845155944082,2.4828303292570517,1.2943923237164858,1.9097587200590729,1.3977780061860159,1.680240436718318,1.8169425697090242,1.5628758590054923,1.7996123230932135,0.27600222338227354,2.76375484279248,2.887039068790393,2.224160891885463,0.7668736346889977,0.10625882988105027,1.2689263250741427,0.7667136241716417,1.1634205888285294,2.31724343241669,1.3642176671563004,0.9892592289647052,2.883468804898121,1.5379707049091165,1.3433254831106067,1.9250263033947557,1.2195038700283265,1.781961377816942,2.807409605643556,0.5901781209554432,0.600994930969999,0.012158646614959356,1.5126110502430112,1.410497818038587,0.03349089045660969,2.323149822004685,1.421296770860296,0.6274155367822281,2.6517224524593828,0.010935000983902987,0.11898225380227555,2.5892904505019363,0.3197880161610186,2.0502590976964066,2.9287942309341144,0.5756165645370942,1.7076387278193828,1.0367012352008729,0.7420003669694863,2.5955511275718512,0.14791869462735585,0.38472906024455467,2.195563961872276,2.5293512232219424,1.1850724840966538,2.9247477012932563,1.2207820340390991,2.9246336197571567,0.6210938268308362,1.0596028368033614,1.676048072146541,1.4046145088361333,0.6969165068644272,0.8154818337320072,0.18335159357861489,1.4521793552847395,0.5028794433527294,2.8899087624436004,0.5355950131660202,2.8660188246569023
8,0.4104008496517547,2.7431964160082054,0.5582777167089767,2.103061374836739,2.667017997266483,2.7049602435677182,2.9305111909412127,1.4267107067918028,0.3524439355027055,1.6680102631670868,1.4640086048768284,1.799249737172916,2.127603581104422,1.196306275210098,1.2946782912657648,0.01117581541149626,0.004467259535130275,2.8841901125483322,1.4355398871734941,2.8178692024386653,1.7387876554603956,0.5563583898362904,0.052428609363431855,0.16584159165902454,2.273914662962057,2.2300134701598857,1.7954467526788238,0.9047709292805856,1.5689794095293366,2.35079012798543,0.23916455789267066,2.4022853154227235,1.3095305381926794,2.671597754708225,2.05406212876576,2.7429054381593656,1.2040481946823258,1.066951554640459,2.056919066400196,2.5564665791213743,1.81909489985028,1.5809682499382864,2.529066487762353,0.2852144897494369,1.7724429405222084,0.4873099730871724,1.233928307003224,0.4256259129122947,2.63735749986805,0.3553075226126429,0.4240259532264439,2.0458365464392756,0.5027518254266105,0.6318284227454636,1.0405038075382764,0.4927721387855428,0.5230790194549907,0.9809348443093734,2.7689922512835627,1.9632349059270733,1.695045581394019,1.9253259394682647,2.002476821139155,2.3500363850290307,0.6470162601589069,1.7149931911847096,0.26133547237454857,2.3334636068446875,1.6203749112332946,1.9470830280528475,0.5485411384879234,2.177555358886785,0.5173793836873136,1.699671607141596,2.6530136034382674,2.156762222632269,2.942811634906404,0.6908175634930465,0.6325767471992964,2.095580116726546,0.5064961382413696,1.6479005902809212,0.9194141419608765,0.7097818108508669,1.0848662329030363,1.731055148152476,0.70768591875952,1.5524599845352152,1.1143968572304652,0.7202121362524969,0.040685354194479495,1.0722936590980277
9,2.1393593690619817,1.3887769006835904,2.301316470994604,2.2519318882617543,2.240768346542544,1.5751265635870588,2.056305123155481,1.0385498703076586,0.8692287747693235,0.8004050447908718,2.243901796597727,0.5171796511544854,1.8427994331280888,1.0755775135693493,1.8092774327538952,1.1162978461001292,2.9519393442784363,2.5216855609795124,1.4439560918605463,1.0631077425584623,2.8277322101747964,1.6614555574532326,1.3894616066526972,0.08960321628826484,1.2526811370749809,0.14273619897677334,1.2261798679417184,1.7208791085878217,0.4870158222117744,0.4529645616848687,1.5444288831498212,1.005562288949306,0.4325194988641903,2.2372280053989666,2.869673771315578,2.7201605438660152,2.651939499951121,2.273201693812043,0.4862440730809269,2.8676326574203914,0.15019093521715374,1.667556293123769,0.022940477255739,0.3787628018177631,2.5628253909140155,2.6946121684994733,1.8765561387472918,0.4995485198960782,1.3276146994552154,0.1381815408942948,1.9076131561316387,0.8220686309377329,0.37854248445622063,2.800322236782924,1.9679111801301457,1.4807843786254236,2.9411865932354484,1.1481420661186523,1.5071164216202644,0.08888987554747052,0.4092803338407325,0.8679515357454711,1.707181383046122,0.8967244556957087,2.9589471181652183,0.04195713286708902,1.822904816763348,2.493254922579146,2.851085645669478,2.841695041043624,0.965228771376284,2.6808043526949947,2.9020192202162742,0.3720617138954233,2.2469492456238345,1.6539213229295129,2.2273120508314403,2.624564132384809,2.1630997397180693,0.7138287558644449,2.6456114591068522,0.8751634194248029,0.6220152047806,2.402766980462411,0.6149597066270366,1.152487274198656,0.8331841961751054,1.9742646337725425,0.4464810859447424,1.7220902098770043,1.1841394084943464,2.820195768481605
